appid,Month-Year,Avg players (month),Max players (month),Price,Positive Reviews,Negative reviews,Avg Positive reviews,Avg Negative reviews
301520,01-07-2017,56.65,284,,0,0,0,0
301520,01-08-2017,53.87,234,,346,67,49.43,9.57
301520,01-09-2017,46.03,89,,2211,319,76.24,11
301520,01-10-2017,56.81,116,,1331,658,42.94,21.23
301520,01-11-2017,62.73,209,,1669,599,57.55,20.66
301520,01-12-2017,222.42,5269,,857,305,28.57,10.17
301520,01-01-2018,47.13,315,,1131,530,36.48,17.1
301520,01-02-2018,81.46,942,,1024,384,36.57,13.71
301520,01-03-2018,45.58,200,,957,288,31.9,9.6
301520,01-04-2018,45.8,67,,1586,803,54.69,27.69
301520,01-05-2018,40.19,86,,1602,768,51.68,24.77
301520,01-06-2018,69.73,383,,1716,635,57.2,21.17
301520,01-07-2018,34.81,63,,1413,627,45.58,20.23
301520,01-08-2018,500.45,7375,,1153,2305,37.19,74.35
301520,01-09-2018,71.7,521,,886,1780,29.53,59.33
301520,01-10-2018,35.42,60,,2127,1558,68.61,50.26
301520,01-11-2018,68.6,515,,1903,1012,63.43,33.73
301520,01-12-2018,36.03,125,,1364,829,45.47,27.63
301520,01-01-2019,37.26,116,,1276,648,41.16,20.9
301520,01-02-2019,32.11,184,,1024,524,36.57,18.71
301520,01-03-2019,31.77,122,,2009,737,64.81,23.77
301520,01-04-2019,32.4,109,,1944,809,67.03,27.9
301520,01-05-2019,23.65,71,,1304,864,42.06,27.87
301520,01-06-2019,37.63,254,,1609,1083,53.63,36.1
301520,01-07-2019,14.87,32,,1650,747,53.23,24.1
301520,01-08-2019,13.1,41,,1504,556,48.52,17.94
301520,01-09-2019,75.87,1871,,1778,688,59.27,22.93
301520,01-10-2019,12,47,,1253,629,41.77,20.97
301520,01-11-2019,14.17,123,,860,567,33.08,21.81
301520,01-12-2019,26.13,296,,2836,1158,118.17,48.25
301520,01-01-2020,28.61,471,,1657,519,53.45,16.74
301520,01-02-2020,10.07,20,,1079,398,37.21,13.72
301520,01-03-2020,49.23,293,,1166,261,44.85,10.04
301520,01-04-2020,25.8,191,,936,291,37.44,11.64
301520,01-05-2020,24.97,63,,767,228,27.39,8.14
301520,01-06-2020,21.9,113,,315,247,13.7,10.74
301520,01-07-2020,34.77,268,,315,346,13.7,15.04
301520,01-08-2020,26.58,93,,210,106,11.05,5.58
301520,01-09-2020,20.07,141,,263,121,13.84,6.37
301520,01-10-2020,18.74,53,,138,102,9.2,6.8
301520,01-11-2020,14,43,,146,99,9.73,6.6
301520,01-12-2020,14.19,32,,157,102,8.72,5.67
301520,01-01-2021,147.39,3636,,123,67,7.69,4.19
301520,01-02-2021,29.64,67,,117,47,8.36,3.36
301520,01-03-2021,14.9,37,,293,79,20.93,5.64
301520,01-04-2021,29.27,192,,45,54,4.09,4.91
301520,01-05-2021,22.32,89,,76,61,5.07,4.07
301520,01-06-2021,27.13,60,,85,87,7.08,7.25
301520,01-07-2021,13.65,42,,62,56,5.17,4.67
301520,01-08-2021,21.13,211,,31,28,3.44,3.11
301520,01-09-2021,11.93,27,,48,124,5.33,13.78
301520,01-10-2021,11,18,,411,114,34.25,9.5
301520,01-11-2021,14.2,37,,22,30,2.44,3.33
301520,01-12-2021,13.97,39,,19,22,2.71,3.14
301520,01-01-2022,15.9,48,,12,11,3,2.75
301520,01-02-2022,8.86,19,,581,88,34.18,5.18
301520,01-03-2022,25.77,312,,549,104,24.95,4.73
301520,01-04-2022,22.87,63,,371,75,21.82,4.41
301520,01-05-2022,28.23,251,,324,89,14.09,3.87
301520,01-06-2022,26.77,65,,331,79,15.05,3.59
301520,01-07-2022,9.39,45,,324,99,16.2,4.95
301520,01-08-2022,16.19,58,,168,50,9.88,2.94
301520,01-09-2022,23.2,111,,95,37,7.92,3.08
301520,01-10-2022,28.32,82,,41,30,5.12,3.75
301520,01-11-2022,20.23,87,,37,17,6.17,2.83
301520,01-12-2022,14.45,64,,85,28,7.08,2.33
301520,01-01-2023,6.68,19,,48,19,6.86,2.71
301520,01-02-2023,8.36,25,,51,29,5.1,2.9
301520,01-03-2023,7.87,31,,66,34,6.6,3.4
301520,01-04-2023,8.03,15,,58,41,5.8,4.1
301520,01-05-2023,12.48,105,,116,57,8.92,4.38
301520,01-06-2023,8.8,20,,67,41,5.58,3.42
301520,01-07-2023,10.52,29,,83,37,5.19,2.31
301520,01-08-2023,14.13,130,,42,32,4.2,3.2
301520,01-09-2023,12.2,119,,42,21,4.67,2.33
301520,01-10-2023,9.61,79,,36,35,3.6,3.5
301520,01-11-2023,9.7,24,,75,35,4.69,2.19
301520,01-12-2023,6.03,10,,54,35,4.5,2.92
301520,01-01-2024,5.23,22,,10,11,2,2.2
301520,01-02-2024,19.03,348,,9,7,1.8,1.4
301520,01-03-2024,11.1,50,,36,21,3.6,2.1
301520,01-04-2024,14.73,37,,27,24,3.38,3
301520,01-05-2024,7.13,17,,42,29,3.5,2.42
301520,01-06-2024,11.53,46,,31,19,3.1,1.9
301520,01-07-2024,5.55,17,,46,28,3.29,2
301520,01-08-2024,5.45,14,,49,13,5.44,1.44
301520,01-09-2024,8.87,20,,16,13,2.67,2.17
301520,01-10-2024,1.15,23,,12,14,2.4,2.8
301520,01-11-2024,1.51,17,,7,3,3.5,1.5
301520,01-12-2024,0,0,,14,19,1.75,2.38
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
272060,01-05-2015,0,0,,26,15,2.89,1.67
272060,01-06-2015,0,0,,50,21,3.85,1.62
272060,01-07-2015,0.73,5,,90,29,5,1.61
272060,01-08-2015,2,11,,113,40,4.91,1.74
272060,01-09-2015,5.73,106,,39,22,2.6,1.47
272060,01-10-2015,287.58,8659,,33,18,3.3,1.8
272060,01-11-2015,8.03,80,,48,24,3.69,1.85
272060,01-12-2015,6.39,90,,50,28,2.63,1.47
272060,01-01-2016,0.97,20,,59,28,3.28,1.56
272060,01-02-2016,3.03,23,,23,18,1.92,1.5
272060,01-03-2016,0.77,8,,14,13,1.75,1.62
272060,01-04-2016,0.7,5,,16,9,1.78,1
272060,01-05-2016,2.87,44,,6,3,2,1
272060,01-06-2016,12.33,305,,26,20,2.17,1.67
272060,01-07-2016,0.52,6,,30,17,2.31,1.31
272060,01-08-2016,1.9,20,,11,7,1.83,1.17
272060,01-09-2016,7.5,66,,10,9,1.43,1.29
272060,01-10-2016,2.71,19,,11,6,2.2,1.2
272060,01-11-2016,5.87,155,,14,11,1.75,1.38
272060,01-12-2016,7.16,192,,23,9,2.88,1.12
272060,01-01-2017,0.84,9,,20,17,2.22,1.89
272060,01-02-2017,2.46,28,,8,9,1.14,1.29
272060,01-03-2017,0.74,10,,10,8,1.67,1.33
272060,01-04-2017,1.37,15,,11,11,1.22,1.22
272060,01-05-2017,1.32,16,,8,9,1.33,1.5
272060,01-06-2017,1.63,15,,43,25,3.07,1.79
272060,01-07-2017,2.23,11,,8,11,2.67,3.67
272060,01-08-2017,1.42,8,,9,7,2.25,1.75
272060,01-09-2017,2.13,10,,15,11,2.14,1.57
272060,01-10-2017,5.9,60,,11,10,1.83,1.67
272060,01-11-2017,0.97,6,,23,13,2.56,1.44
272060,01-12-2017,4.77,95,,43,28,3.58,2.33
272060,01-01-2018,2.06,9,,21,11,2.1,1.1
272060,01-02-2018,7,125,,5,4,1.25,1
272060,01-03-2018,4.94,39,,14,8,2,1.14
272060,01-04-2018,5.13,51,,3,3,1.5,1.5
272060,01-05-2018,3.06,43,,14,9,2,1.29
272060,01-06-2018,11.37,135,,16,14,1.6,1.4
272060,01-07-2018,2.48,13,,10,12,1.25,1.5
272060,01-08-2018,3.35,33,,5,6,1.67,2
272060,01-09-2018,4.1,57,,3,2,1.5,1
272060,01-10-2018,7.35,47,,5,4,1.25,1
272060,01-11-2018,119.8,3494,,6,5,1.5,1.25
272060,01-12-2018,1.84,10,,6,3,2,1
272060,01-01-2019,3.65,49,,5,6,1,1.2
272060,01-02-2019,10.21,198,,6,4,6,4
272060,01-03-2019,3.16,16,,11,7,2.75,1.75
272060,01-04-2019,4.17,51,,6,4,1.5,1
272060,01-05-2019,4.39,30,,13,9,4.33,3
272060,01-06-2019,3.03,39,,12,6,2.4,1.2
272060,01-07-2019,2.48,15,,4,7,1,1.75
272060,01-08-2019,3.29,22,,2,2,1,1
272060,01-09-2019,0.5,5,,1,2,1,2
272060,01-10-2019,3.55,18,,2,1,2,1
272060,01-11-2019,2.13,23,,4,1,4,1
272060,01-12-2019,1.55,29,,1,1,1,1
272060,01-01-2020,1.68,10,,1,1,1,1
272060,01-02-2020,5.31,92,,0,0,0,0
272060,01-03-2020,1.71,16,,5,4,1.25,1
272060,01-04-2020,2.87,33,,6,3,2,1
272060,01-05-2020,3.74,19,,2,2,1,1
272060,01-06-2020,3.83,32,,3,2,1.5,1
272060,01-07-2020,2.16,24,,0,0,0,0
272060,01-08-2020,2.1,34,,0,0,0,0
272060,01-09-2020,1.5,22,,0,0,0,0
272060,01-10-2020,6.23,24,,5,4,1.67,1.33
272060,01-11-2020,0.7,12,,0,0,0,0
272060,01-12-2020,1.16,16,,4,3,1.33,1
272060,01-01-2021,1.16,7,,2,1,2,1
272060,01-02-2021,2.11,33,,4,2,2,1
272060,01-03-2021,2.13,28,,0,0,0,0
272060,01-04-2021,2.57,26,,0,0,0,0
272060,01-05-2021,3.58,43,,1,1,1,1
272060,01-06-2021,3.2,21,,2,1,2,1
272060,01-07-2021,3.45,18,,2,2,1,1
272060,01-08-2021,0.97,10,,1,1,1,1
272060,01-09-2021,2.4,38,,0,0,0,0
272060,01-10-2021,5.19,26,,0,0,0,0
272060,01-11-2021,1.57,9,,1,2,1,2
272060,01-12-2021,2.03,23,,0,0,0,0
272060,01-01-2022,5.48,120,,0,0,0,0
272060,01-02-2022,0.11,1,,0,0,0,0
272060,01-03-2022,3.06,42,,1,1,1,1
272060,01-04-2022,0.67,9,,1,1,1,1
272060,01-05-2022,0.87,11,,0,0,0,0
272060,01-06-2022,1.2,14,,0,0,0,0
272060,01-07-2022,0.19,5,,5,3,1.67,1
272060,01-08-2022,0.94,20,,1,1,1,1
272060,01-09-2022,0.23,7,,0,0,0,0
272060,01-10-2022,1.23,12,,0,0,0,0
272060,01-11-2022,0.47,8,,0,0,0,0
272060,01-12-2022,0,0,,0,0,0,0
272060,01-01-2023,1.52,25,,0,0,0,0
272060,01-02-2023,8.68,172,,0,0,0,0
272060,01-03-2023,1.1,20,,0,0,0,0
272060,01-04-2023,2.9,73,,2,1,2,1
272060,01-05-2023,1.23,21,,1,1,1,1
272060,01-06-2023,0.77,11,,0,0,0,0
272060,01-07-2023,0.81,6,,1,1,1,1
272060,01-08-2023,0.45,4,,2,3,1,1.5
272060,01-09-2023,0.63,8,,2,2,1,1
272060,01-10-2023,1.45,19,,0,0,0,0
272060,01-11-2023,0.87,16,,0,0,0,0
272060,01-12-2023,0.03,1,,3,2,1.5,1
272060,01-01-2024,37.68,1037,,0,0,0,0
272060,01-02-2024,1.9,50,,0,0,0,0
272060,01-03-2024,0.74,21,,0,0,0,0
272060,01-04-2024,0.5,15,,2,3,1,1.5
272060,01-05-2024,0.13,4,,1,1,1,1
272060,01-06-2024,0.33,5,,0,0,0,0
272060,01-07-2024,1.39,41,,0,0,0,0
272060,01-08-2024,0.94,10,,0,0,0,0
272060,01-09-2024,0.6,12,,0,0,0,0
272060,01-10-2024,0.11,6,,0,0,0,0
272060,01-11-2024,0.01,16,,0,0,0,0
394360,01-12-2015,88.71,1033,,0,0,0,0
394360,01-01-2016,154.77,1916,,0,0,0,0
394360,01-02-2016,279.48,2165,,0,0,0,0
394360,01-03-2016,363.97,2547,,0,0,0,0
394360,01-04-2016,387.97,3269,,0,0,0,0
394360,01-05-2016,438.68,3554,39.99,0,0,0,0
394360,01-06-2016,4543.7,13793,39.99,2490,585,99.6,23.4
394360,01-07-2016,1196.87,3159,39.99,614,133,21.17,4.59
394360,01-08-2016,404.32,1067,39.99,342,91,14.87,3.96
394360,01-09-2016,269.77,890,39.99,345,72,15,3.13
394360,01-10-2016,457.77,3555,35.99,288,90,11.08,3.46
394360,01-11-2016,375.1,1152,39.99,1526,134,54.5,4.79
394360,01-12-2016,1350.94,20148,26.79,544,168,19.43,6
394360,01-01-2017,2474.81,11773,39.99,456,114,17.54,4.38
394360,01-02-2017,1075.54,10625,39.99,314,79,14.27,3.59
394360,01-03-2017,992.35,7460,39.99,462,78,17.77,3
394360,01-04-2017,240.37,1054,39.99,519,98,19.96,3.77
394360,01-05-2017,382,2258,39.99,525,240,18.75,8.57
394360,01-06-2017,1401.63,4332,19.99,971,875,32.37,29.17
394360,01-07-2017,1289.68,5302,39.99,563,170,24.48,7.39
394360,01-08-2017,764.32,2632,39.99,464,74,18.56,2.96
394360,01-09-2017,2382.8,13406,39.99,612,114,32.21,6
394360,01-10-2017,786.94,2829,15.99,641,97,25.64,3.88
394360,01-11-2017,694.1,2524,39.99,2301,97,115.05,4.85
394360,01-12-2017,1145.68,19447,15.99,783,75,43.5,4.17
394360,01-01-2018,687.58,3588,39.99,970,97,48.5,4.85
394360,01-02-2018,2682.43,15312,39.99,585,67,27.86,3.19
394360,01-03-2018,1604,12633,39.99,1244,321,49.76,12.84
394360,01-04-2018,1242.17,6790,39.99,746,106,37.3,5.3
394360,01-05-2018,954.97,4729,39.99,880,107,41.9,5.1
394360,01-06-2018,1968.53,3388,15.99,949,119,39.54,4.96
394360,01-07-2018,1977.71,9625,39.99,991,114,43.09,4.96
394360,01-08-2018,1795.39,10189,39.99,766,76,34.82,3.45
394360,01-09-2018,2012.8,16884,39.99,715,79,35.75,3.95
394360,01-10-2018,1152.81,3202,39.99,462,67,19.25,2.79
394360,01-11-2018,1482.23,6633,39.99,4555,99,189.79,4.12
394360,01-12-2018,2030.52,24555,15.99,709,69,39.39,3.83
394360,01-01-2019,2374.39,6239,39.99,759,112,29.19,4.31
394360,01-02-2019,2989.21,7498,15.99,931,125,46.55,6.25
394360,01-03-2019,1898.42,4511,39.99,952,194,35.26,7.19
394360,01-04-2019,1021.53,2741,39.99,406,69,18.45,3.14
394360,01-05-2019,1387.55,9028,15.99,528,83,37.71,5.93
394360,01-06-2019,1626.17,6236,15.99,4268,233,152.43,8.32
394360,01-07-2019,1707.23,3213,39.99,4332,149,160.44,5.52
394360,01-08-2019,2010.03,9260,39.99,371,86,15.46,3.58
394360,01-09-2019,1842.17,13952,39.99,329,72,15.67,3.43
394360,01-10-2019,1376.03,3923,39.99,1643,101,71.43,4.39
394360,01-11-2019,1631.87,3070,15.99,10894,402,419,15.46
394360,01-12-2019,2052.35,25901,15.99,4897,291,174.89,10.39
394360,01-01-2020,1674.58,3777,39.99,3335,165,133.4,6.6
394360,01-02-2020,2456.48,6382,15.99,3611,353,150.46,14.71
394360,01-03-2020,1872.39,3241,15.99,3958,370,136.48,12.76
394360,01-04-2020,1803.8,3187,39.99,2492,234,103.83,9.75
394360,01-05-2020,1969.35,6369,39.99,2865,229,102.32,8.18
394360,01-06-2020,4023.27,18429,9.99,2543,194,101.72,7.76
394360,01-07-2020,2805.06,4829,39.99,2744,212,109.76,8.48
394360,01-08-2020,1945,4794,39.99,2059,181,76.26,6.7
394360,01-09-2020,1433.57,3008,39.99,2121,167,81.58,6.42
394360,01-10-2020,4923.9,22883,9.99,2930,300,108.52,11.11
394360,01-11-2020,3775.77,19970,9.99,5682,328,195.93,11.31
394360,01-12-2020,2307.71,6865,9.99,3559,306,118.63,10.2
394360,01-01-2021,4315,13193,39.99,3800,256,126.67,8.53
394360,01-02-2021,3661.5,6396,39.99,2917,276,145.85,13.8
394360,01-03-2021,5201.29,15853,39.99,3914,329,139.79,11.75
394360,01-04-2021,3599.47,11777,39.99,2725,220,93.97,7.59
394360,01-05-2021,4116.61,14864,39.99,3363,274,112.1,9.13
394360,01-06-2021,4938.03,13746,9.99,3346,231,115.38,7.97
394360,01-07-2021,3625.39,18849,39.99,3581,263,119.37,8.77
394360,01-08-2021,3484.13,6405,39.99,3209,294,103.52,9.48
394360,01-09-2021,3299,8423,39.99,3545,287,126.61,10.25
394360,01-10-2021,4092.13,9828,9.99,2888,226,106.96,8.37
394360,01-11-2021,3721.37,12198,9.99,6802,369,242.93,13.18
394360,01-12-2021,4562.87,17257,9.99,4034,361,139.1,12.45
394360,01-01-2022,4040.16,7423,9.99,4526,363,156.07,12.52
394360,01-02-2022,3073.75,6311,39.99,3431,413,127.07,15.3
394360,01-03-2022,4579.13,16706,39.99,4338,360,139.94,11.61
394360,01-04-2022,3151.27,5288,39.99,3136,212,112,7.57
394360,01-05-2022,2835.32,7552,39.99,3672,281,118.45,9.06
394360,01-06-2022,3448.73,9191,9.99,3635,297,121.17,9.9
394360,01-07-2022,2910.29,8723,39.99,3702,275,123.4,9.17
394360,01-08-2022,3279.19,7350,39.99,3251,263,112.1,9.07
394360,01-09-2022,2951.53,5865,39.99,4082,434,157,16.69
394360,01-10-2022,2137.71,7253,39.99,4480,577,154.48,19.9
394360,01-11-2022,1909.97,4916,39.99,4604,344,170.52,12.74
394360,01-12-2022,2592.26,13539,9.99,3608,345,133.63,12.78
394360,01-01-2023,2016.48,4435,39.99,3823,395,159.29,16.46
394360,01-02-2023,2720.54,11435,39.99,2720,346,129.52,16.48
394360,01-03-2023,3122.81,13655,39.99,3572,324,132.3,12
394360,01-04-2023,2741.1,5813,39.99,2716,267,118.09,11.61
394360,01-05-2023,2712.35,14904,39.99,3485,337,134.04,12.96
394360,01-06-2023,3227.57,13781,11.99,3144,300,136.7,13.04
394360,01-07-2023,2450,6189,39.99,4064,408,203.2,20.4
394360,01-08-2023,2633.32,5510,11.99,3361,380,140.04,15.83
394360,01-09-2023,2406.47,7030,39.99,3296,278,164.8,13.9
394360,01-10-2023,2589.48,11893,39.99,4638,481,210.82,21.86
394360,01-11-2023,1675.17,3386,39.99,6472,315,323.6,15.75
394360,01-12-2023,2145.97,6502,11.99,4142,381,207.1,19.05
394360,01-01-2024,2536.29,7809,39.99,3657,1155,192.47,60.79
394360,01-02-2024,2009.86,4291,39.99,2996,557,166.44,30.94
394360,01-03-2024,2542.03,5557,49.99,3850,1045,213.89,58.06
394360,01-04-2024,2191.6,4960,49.99,5381,1070,192.18,38.21
394360,01-05-2024,2455.35,7917,49.99,4058,548,130.9,17.68
394360,01-06-2024,2168,4399,14.99,3368,498,116.14,17.17
394360,01-07-2024,2325.65,4269,49.99,3743,466,120.74,15.03
394360,01-08-2024,2074.68,4753,14.99,3290,405,106.13,13.06
394360,01-09-2024,2117.57,8296,49.99,2782,280,95.93,9.66
394360,01-10-2024,1794.74,4384,49.99,2935,279,104.82,9.96
394360,01-11-2024,947.07,8059,14.99,7126,469,263.93,17.37
394360,01-12-2024,500.46,3082,49.99,2054,125,228.22,13.89
570,01-05-2015,0,0,,13028,1245,449.24,42.93
570,01-06-2015,0,0,,15114,1649,503.8,54.97
570,01-07-2015,161578.75,461644,,11610,1410,374.52,45.48
570,01-08-2015,153880.87,558671,,12161,2139,392.29,69
570,01-09-2015,101518.03,173445,,9415,3269,313.83,108.97
570,01-10-2015,129946.03,273776,,10138,1950,327.03,62.9
570,01-11-2015,145108.83,408379,,10546,1515,351.53,50.5
570,01-12-2015,118811.74,217290,,15920,2341,530.67,78.03
570,01-01-2016,136851.94,315083,,13833,1954,446.23,63.03
570,01-02-2016,134895.76,241065,,12763,1683,440.1,58.03
570,01-03-2016,124703.87,339020,,12609,1794,406.74,57.87
570,01-04-2016,147721.53,341103,,9974,1657,332.47,55.23
570,01-05-2016,135168.29,321688,,11872,1821,382.97,58.74
570,01-06-2016,176020.6,483285,,13466,1865,448.87,62.17
570,01-07-2016,92656.74,200212,,9851,1598,317.77,51.55
570,01-08-2016,196362.81,623824,,9931,1529,320.35,49.32
570,01-09-2016,65454.6,111462,,8443,1270,291.14,43.79
570,01-10-2016,90877,217120,,9416,1645,303.74,53.06
570,01-11-2016,93239.87,173538,,46875,4343,1562.5,144.77
570,01-12-2016,134927.13,431587,,12471,6878,415.7,229.27
570,01-01-2017,110284.39,231960,,9450,1838,315,61.27
570,01-02-2017,105579.25,220700,,8294,1618,296.21,57.79
570,01-03-2017,109795.58,325165,,9217,1543,297.32,49.77
570,01-04-2017,150355.23,742097,,9131,1449,304.37,48.3
570,01-05-2017,107868.9,218030,,9857,1565,317.97,50.48
570,01-06-2017,146125.1,341000,,17912,2569,597.07,85.63
570,01-07-2017,60668.55,113014,,9442,1980,314.73,66
570,01-08-2017,227090.94,845577,,9280,10275,515.56,570.83
570,01-09-2017,100136,206831,,7779,2968,268.24,102.34
570,01-10-2017,113377.77,282934,,8105,2965,261.45,95.65
570,01-11-2017,142111.07,227242,,34817,4895,1339.12,188.27
570,01-12-2017,91247.97,293383,,13670,2567,683.5,128.35
570,01-01-2018,97053.39,182289,,11341,2037,515.5,92.59
570,01-02-2018,115548.14,292339,,9147,1714,508.17,95.22
570,01-03-2018,147485.84,397940,,10404,3023,520.2,151.15
570,01-04-2018,131569.67,323253,,7398,1499,336.27,68.14
570,01-05-2018,122249.65,372562,,10801,1783,514.33,84.9
570,01-06-2018,135260.9,356724,,11009,1818,550.45,90.9
570,01-07-2018,70005.45,151365,,9618,1623,458,77.29
570,01-08-2018,250606.03,784769,,10655,1667,484.32,75.77
570,01-09-2018,86313.2,161992,,7107,1126,296.12,46.92
570,01-10-2018,110116.23,218856,,4504,7978,145.29,257.35
570,01-11-2018,147308.43,446464,,29121,7217,1004.17,248.86
570,01-12-2018,89960.03,255770,,5675,1514,189.17,50.47
570,01-01-2019,135375.35,445353,,4946,1614,159.55,52.06
570,01-02-2019,134452.39,277634,,4573,2075,217.76,98.81
570,01-03-2019,150262,362250,,4026,1457,129.87,47
570,01-04-2019,89696.37,150403,,3494,1274,120.48,43.93
570,01-05-2019,152673.13,411917,,4620,1722,256.67,95.67
570,01-06-2019,141824.2,441166,,30385,4703,1085.18,167.96
570,01-07-2019,106688.71,283255,,3409,1102,109.97,35.55
570,01-08-2019,233657.74,1077725,,3247,771,104.74,24.87
570,01-09-2019,68385.37,126517,,3822,1036,136.5,37
570,01-10-2019,83882.19,179173,,45720,7512,1632.86,268.29
570,01-11-2019,111890.23,243245,,44103,10197,1520.79,351.62
570,01-12-2019,89553.23,202673,,21877,5639,754.38,194.45
570,01-01-2020,137934.1,364605,,17526,4799,584.2,159.97
570,01-02-2020,114394.76,239225,,16344,3928,583.71,140.29
570,01-03-2020,113443.9,165416,,19220,4794,662.76,165.31
570,01-04-2020,167270.17,385875,,16111,4286,575.39,153.07
570,01-05-2020,147077.84,199718,,19243,5311,663.55,183.14
570,01-06-2020,122815.97,212444,,18684,4892,667.29,174.71
570,01-07-2020,84215.68,193239,,13639,3880,454.63,129.33
570,01-08-2020,104016.84,172109,,11276,2955,388.83,101.9
570,01-09-2020,103900.27,269526,,8641,2244,297.97,77.38
570,01-10-2020,102504.97,227300,,13198,3391,439.93,113.03
570,01-11-2020,117343.7,196844,,22476,3818,749.2,127.27
570,01-12-2020,122862.35,243822,,14231,3791,490.72,130.72
570,01-01-2021,99856.84,151565,,12184,3485,420.14,120.17
570,01-02-2021,133622.71,221608,,10306,2890,490.76,137.62
570,01-03-2021,103535.55,229005,,12923,3645,416.87,117.58
570,01-04-2021,157953.13,379838,,10895,2879,363.17,95.97
570,01-05-2021,142335.16,267265,,11162,3052,360.06,98.45
570,01-06-2021,198590.1,375818,,12925,3628,430.83,120.93
570,01-07-2021,106841.94,401744,,12351,3493,398.42,112.68
570,01-08-2021,110159.19,221263,,13745,3692,443.39,119.1
570,01-09-2021,91141.7,162347,,14444,3766,481.47,125.53
570,01-10-2021,320944.23,1719828,,16704,5432,538.84,175.23
570,01-11-2021,93748.9,229665,,26865,5333,895.5,177.77
570,01-12-2021,120330.42,206788,,15675,4008,540.52,138.21
570,01-01-2022,123430.23,224466,,16518,5198,550.6,173.27
570,01-02-2022,107994.68,185168,,14737,4831,545.81,178.93
570,01-03-2022,96323.77,187784,,15219,4678,490.94,150.9
570,01-04-2022,111145.87,164945,,14616,4343,504,149.76
570,01-05-2022,155785.32,445267,,14318,5283,461.87,170.42
570,01-06-2022,117247.57,167116,,13049,5684,434.97,189.47
570,01-07-2022,136164.65,338157,,12721,4149,410.35,133.84
570,01-08-2022,210926.97,536563,,15537,5107,535.76,176.1
570,01-09-2022,136728.9,284224,,14873,4243,531.18,151.54
570,01-10-2022,294165.42,1033470,,22483,6430,775.28,221.72
570,01-11-2022,64585.53,81020,,29249,5466,1124.96,210.23
570,01-12-2022,75799.19,146767,,14723,4406,566.27,169.46
570,01-01-2023,131450.55,239093,,13292,4173,511.23,160.5
570,01-02-2023,137859.46,321720,,11501,4568,479.21,190.33
570,01-03-2023,159272.19,402219,,12479,4000,479.96,153.85
570,01-04-2023,173009.17,295658,,12754,5979,490.54,229.96
570,01-05-2023,138822.03,380673,,11017,3422,440.68,136.88
570,01-06-2023,143068.03,231679,,11412,3344,496.17,145.39
570,01-07-2023,185153.32,495023,,12467,3916,566.68,178
570,01-08-2023,96964.84,203275,,17236,5658,749.39,246
570,01-09-2023,131212.77,279527,,14988,6174,651.65,268.43
570,01-10-2023,295107.16,1106628,,16836,4730,732,205.65
570,01-11-2023,81716.27,136157,,34345,6449,1717.25,322.45
570,01-12-2023,90159.48,245380,,14919,4930,745.95,246.5
570,01-01-2024,113386.32,192090,,15026,5233,751.3,261.65
570,01-02-2024,175744.31,321887,,16496,4414,1031,275.88
570,01-03-2024,131016.19,247297,,18341,4355,833.68,197.95
570,01-04-2024,144166.87,259097,,14506,4986,483.53,166.2
570,01-05-2024,142459.74,349522,,14894,6304,480.45,203.35
570,01-06-2024,106603.3,152561,,13123,4291,452.52,147.97
570,01-07-2024,161088.74,349576,,17374,4488,560.45,144.77
570,01-08-2024,103043.71,190928,,16661,5200,537.45,167.74
570,01-09-2024,239777.8,1022330,,14213,3798,473.77,126.6
570,01-10-2024,79827.51,284720,,16211,4126,540.37,137.53
570,01-11-2024,63006.86,221505,,6658,1864,512.15,143.38
1172470,01-02-2019,346253.73,666868,,0,0,0,0
1172470,01-03-2019,130547.06,303666,,0,0,0,0
1172470,01-04-2019,66213.3,199116,,0,0,0,0
1172470,01-05-2019,36058.74,64389,,0,0,0,0
1172470,01-06-2019,31751.2,54216,,0,0,0,0
1172470,01-07-2019,88392.32,232821,,0,0,0,0
1172470,01-08-2019,51891.06,194143,,0,0,0,0
1172470,01-09-2019,51968.87,398711,,0,0,0,0
1172470,01-10-2019,62681.61,241544,,0,0,0,0
1172470,01-11-2019,27167.97,46393,,0,0,0,0
1172470,01-12-2019,25985.26,47729,,0,0,0,0
1172470,01-01-2020,28406.61,41996,,0,0,0,0
1172470,01-02-2020,73641.86,283368,,0,0,0,0
1172470,01-03-2020,48777.94,118822,,0,0,0,0
1172470,01-04-2020,39627.53,74276,,0,0,0,0
1172470,01-05-2020,70286.48,222753,,0,0,0,0
1172470,01-06-2020,68535.27,100600,,0,0,0,0
1172470,01-07-2020,59588.71,181143,,0,0,0,0
1172470,01-08-2020,59269.87,173116,,0,0,0,0
1172470,01-09-2020,55909.37,82784,,0,0,0,0
1172470,01-10-2020,59642.35,89769,,0,0,0,0
1172470,01-11-2020,97657.2,265379,,79458,4678,2942.89,173.26
1172470,01-12-2020,77240.61,159419,,17022,1669,567.4,55.63
1172470,01-01-2021,84543.26,153541,,16680,2097,556,69.9
